Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BL0,NO2,27/06/2018 09:00,25.20000,ug m-3,P
BL0,NO2,27/06/2018 10:00,25.60000,ug m-3,P
BL0,NO2,27/06/2018 11:00,31.60000,ug m-3,P
BL0,NO2,27/06/2018 12:00,42.10000,ug m-3,P
BL0,NO2,27/06/2018 13:00,34.20000,ug m-3,P
BL0,NO2,27/06/2018 14:00,26.80000,ug m-3,P
BL0,NO2,27/06/2018 15:00,36.90000,ug m-3,P
BL0,NO2,27/06/2018 16:00,31.20000,ug m-3,P
BL0,NO2,27/06/2018 17:00,35.40000,ug m-3,P
BL0,NO2,27/06/2018 18:00,39.20000,ug m-3,P
BL0,NO2,27/06/2018 19:00,38.40000,ug m-3,P
BL0,NO2,27/06/2018 20:00,37.30000,ug m-3,P
BL0,NO2,27/06/2018 21:00,37.50000,ug m-3,P
BL0,NO2,27/06/2018 22:00,35.00000,ug m-3,P
BL0,NO2,27/06/2018 23:00,12.80000,ug m-3,P
BL0,NO2,28/06/2018 00:00,3.30000,ug m-3,P
BL0,NO2,28/06/2018 01:00,3.10000,ug m-3,P
BL0,NO2,28/06/2018 02:00,0.00000,ug m-3,P
BL0,NO2,28/06/2018 03:00,3.80000,ug m-3,P
BL0,NO2,28/06/2018 04:00,6.50000,ug m-3,P
BL0,NO2,28/06/2018 05:00,16.60000,ug m-3,P
BL0,NO2,28/06/2018 06:00,31.90000,ug m-3,P
BL0,NO2,28/06/2018 07:00,30.60000,ug m-3,P
BL0,NO2,28/06/2018 08:00,35.60000,ug m-3,P
BL0,NO2,28/06/2018 09:00,38.30000,ug m-3,P
BL0,NO2,28/06/2018 10:00,31.00000,ug m-3,P
BL0,NO2,28/06/2018 11:00,31.40000,ug m-3,P
BL0,NO2,28/06/2018 12:00,30.00000,ug m-3,P
BL0,NO2,28/06/2018 13:00,27.90000,ug m-3,P
BL0,NO2,28/06/2018 14:00,26.20000,ug m-3,P
BL0,NO2,28/06/2018 15:00,29.50000,ug m-3,P
BL0,NO2,28/06/2018 16:00,27.20000,ug m-3,P
BL0,NO2,28/06/2018 17:00,31.60000,ug m-3,P
BL0,NO2,28/06/2018 18:00,34.40000,ug m-3,P
BL0,NO2,28/06/2018 19:00,21.60000,ug m-3,P
BL0,NO2,28/06/2018 20:00,20.50000,ug m-3,P
BL0,NO2,28/06/2018 21:00,24.30000,ug m-3,P
BL0,NO2,28/06/2018 22:00,17.40000,ug m-3,P
BL0,NO2,28/06/2018 23:00,15.70000,ug m-3,P
BL0,NO2,29/06/2018 00:00,12.60000,ug m-3,P
BL0,NO2,29/06/2018 01:00,6.30000,ug m-3,P
BL0,NO2,29/06/2018 02:00,13.00000,ug m-3,P
BL0,NO2,29/06/2018 03:00,10.10000,ug m-3,P
BL0,NO2,29/06/2018 04:00,14.30000,ug m-3,P
BL0,NO2,29/06/2018 05:00,22.00000,ug m-3,P
BL0,NO2,29/06/2018 06:00,26.60000,ug m-3,P
BL0,NO2,29/06/2018 07:00,29.10000,ug m-3,P
BL0,NO2,29/06/2018 08:00,32.70000,ug m-3,P
BL0,NO2,29/06/2018 09:00,31.60000,ug m-3,P
BL0,NO2,29/06/2018 10:00,23.50000,ug m-3,P
BL0,NO2,29/06/2018 11:00,29.60000,ug m-3,P
BL0,NO2,29/06/2018 12:00,26.20000,ug m-3,P
BL0,NO2,29/06/2018 13:00,26.60000,ug m-3,P
BL0,NO2,29/06/2018 14:00,25.20000,ug m-3,P
BL0,NO2,29/06/2018 15:00,28.70000,ug m-3,P
BL0,NO2,29/06/2018 16:00,35.40000,ug m-3,P
BL0,NO2,29/06/2018 17:00,29.30000,ug m-3,P
BL0,NO2,29/06/2018 18:00,31.60000,ug m-3,P
BL0,NO2,29/06/2018 19:00,41.90000,ug m-3,P
BL0,NO2,29/06/2018 20:00,45.10000,ug m-3,P
BL0,NO2,29/06/2018 21:00,27.30000,ug m-3,P
BL0,NO2,29/06/2018 22:00,24.90000,ug m-3,P
BL0,NO2,29/06/2018 23:00,20.70000,ug m-3,P
BL0,NO2,30/06/2018 00:00,18.20000,ug m-3,P
BL0,NO2,30/06/2018 01:00,5.90000,ug m-3,P
BL0,NO2,30/06/2018 02:00,5.40000,ug m-3,P
BL0,NO2,30/06/2018 03:00,3.60000,ug m-3,P
BL0,NO2,30/06/2018 04:00,5.00000,ug m-3,P
BL0,NO2,30/06/2018 05:00,9.80000,ug m-3,P
BL0,NO2,30/06/2018 06:00,15.10000,ug m-3,P
BL0,NO2,30/06/2018 07:00,15.30000,ug m-3,P
BL0,NO2,30/06/2018 08:00,27.70000,ug m-3,P
BL0,NO2,30/06/2018 09:00,19.70000,ug m-3,P
BL0,NO2,30/06/2018 10:00,16.10000,ug m-3,P
BL0,NO2,30/06/2018 11:00,24.10000,ug m-3,P
BL0,NO2,30/06/2018 12:00,21.40000,ug m-3,P
BL0,NO2,30/06/2018 13:00,19.10000,ug m-3,P
BL0,NO2,30/06/2018 14:00,21.80000,ug m-3,P
BL0,NO2,30/06/2018 15:00,18.70000,ug m-3,P
BL0,NO2,30/06/2018 16:00,19.90000,ug m-3,P
BL0,NO2,30/06/2018 17:00,15.90000,ug m-3,P
BL0,NO2,30/06/2018 18:00,16.30000,ug m-3,P
BL0,NO2,30/06/2018 19:00,17.80000,ug m-3,P
BL0,NO2,30/06/2018 20:00,24.50000,ug m-3,P
BL0,NO2,30/06/2018 21:00,23.50000,ug m-3,P
BL0,NO2,30/06/2018 22:00,20.70000,ug m-3,P
BL0,NO2,30/06/2018 23:00,18.40000,ug m-3,P
BL0,NO2,01/07/2018 00:00,19.90000,ug m-3,P
BL0,NO2,01/07/2018 01:00,13.40000,ug m-3,P
BL0,NO2,01/07/2018 02:00,14.70000,ug m-3,P
BL0,NO2,01/07/2018 03:00,13.00000,ug m-3,P
BL0,NO2,01/07/2018 04:00,15.30000,ug m-3,P
BL0,NO2,01/07/2018 05:00,14.50000,ug m-3,P
BL0,NO2,01/07/2018 06:00,19.50000,ug m-3,P
BL0,NO2,01/07/2018 07:00,23.30000,ug m-3,P
BL0,NO2,01/07/2018 08:00,26.40000,ug m-3,P
BL0,NO2,01/07/2018 09:00,32.50000,ug m-3,P
BL0,NO2,01/07/2018 10:00,23.90000,ug m-3,P
BL0,NO2,01/07/2018 11:00,35.20000,ug m-3,P
BL0,NO2,01/07/2018 12:00,32.50000,ug m-3,P
BL0,NO2,01/07/2018 13:00,27.70000,ug m-3,P
BL0,NO2,01/07/2018 14:00,34.00000,ug m-3,P
BL0,NO2,01/07/2018 15:00,32.30000,ug m-3,P
BL0,NO2,01/07/2018 16:00,31.20000,ug m-3,P
BL0,NO2,01/07/2018 17:00,39.40000,ug m-3,P
BL0,NO2,01/07/2018 18:00,29.80000,ug m-3,P
BL0,NO2,01/07/2018 19:00,31.90000,ug m-3,P
BL0,NO2,01/07/2018 20:00,27.50000,ug m-3,P
BL0,NO2,01/07/2018 21:00,28.30000,ug m-3,P
BL0,NO2,01/07/2018 22:00,27.50000,ug m-3,P
BL0,NO2,01/07/2018 23:00,22.60000,ug m-3,P
BL0,NO2,02/07/2018 00:00,17.20000,ug m-3,P
BL0,NO2,02/07/2018 01:00,12.40000,ug m-3,P
BL0,NO2,02/07/2018 02:00,15.30000,ug m-3,P
BL0,NO2,02/07/2018 03:00,16.30000,ug m-3,P
BL0,NO2,02/07/2018 04:00,20.10000,ug m-3,P
BL0,NO2,02/07/2018 05:00,30.40000,ug m-3,P
BL0,NO2,02/07/2018 06:00,38.30000,ug m-3,P
BL0,NO2,02/07/2018 07:00,41.70000,ug m-3,P
BL0,NO2,02/07/2018 08:00,43.80000,ug m-3,P
BL0,NO2,02/07/2018 09:00,43.00000,ug m-3,P
BL0,NO2,02/07/2018 10:00,40.00000,ug m-3,P
BL0,NO2,02/07/2018 11:00,40.90000,ug m-3,P
BL0,NO2,02/07/2018 12:00,33.90000,ug m-3,P
BL0,NO2,02/07/2018 13:00,33.30000,ug m-3,P
BL0,NO2,02/07/2018 14:00,31.40000,ug m-3,P
BL0,NO2,02/07/2018 15:00,33.10000,ug m-3,P
BL0,NO2,02/07/2018 16:00,30.00000,ug m-3,P
BL0,NO2,02/07/2018 17:00,33.90000,ug m-3,P
BL0,NO2,02/07/2018 18:00,32.70000,ug m-3,P
BL0,NO2,02/07/2018 19:00,24.10000,ug m-3,P
BL0,NO2,02/07/2018 20:00,24.10000,ug m-3,P
BL0,NO2,02/07/2018 21:00,18.90000,ug m-3,P
BL0,NO2,02/07/2018 22:00,18.40000,ug m-3,P
BL0,NO2,02/07/2018 23:00,14.00000,ug m-3,P
BL0,NO2,03/07/2018 00:00,10.10000,ug m-3,P
BL0,NO2,03/07/2018 01:00,8.20000,ug m-3,P
BL0,NO2,03/07/2018 02:00,7.10000,ug m-3,P
BL0,NO2,03/07/2018 03:00,8.20000,ug m-3,P
BL0,NO2,03/07/2018 04:00,16.40000,ug m-3,P
BL0,NO2,03/07/2018 05:00,27.00000,ug m-3,P
BL0,NO2,03/07/2018 06:00,35.20000,ug m-3,P
BL0,NO2,03/07/2018 07:00,34.80000,ug m-3,P
BL0,NO2,03/07/2018 08:00,39.40000,ug m-3,P
BL0,NO2,03/07/2018 09:00,39.00000,ug m-3,P
BL0,NO2,03/07/2018 10:00,32.50000,ug m-3,P
BL0,NO2,03/07/2018 11:00,30.40000,ug m-3,P
BL0,NO2,03/07/2018 12:00,27.70000,ug m-3,P
BL0,NO2,03/07/2018 13:00,30.60000,ug m-3,P
BL0,NO2,03/07/2018 14:00,33.30000,ug m-3,P
BL0,NO2,03/07/2018 15:00,31.90000,ug m-3,P
BL0,NO2,03/07/2018 16:00,33.10000,ug m-3,P
BL0,NO2,03/07/2018 17:00,32.90000,ug m-3,P
BL0,NO2,03/07/2018 18:00,29.80000,ug m-3,P
BL0,NO2,03/07/2018 19:00,30.20000,ug m-3,P
BL0,NO2,03/07/2018 20:00,33.10000,ug m-3,P
BL0,NO2,03/07/2018 21:00,34.60000,ug m-3,P
BL0,NO2,03/07/2018 22:00,34.60000,ug m-3,P
BL0,NO2,03/07/2018 23:00,27.90000,ug m-3,P
BL0,NO2,04/07/2018 00:00,25.40000,ug m-3,P
BL0,NO2,04/07/2018 01:00,22.40000,ug m-3,P
BL0,NO2,04/07/2018 02:00,7.10000,ug m-3,P
BL0,NO2,04/07/2018 03:00,5.90000,ug m-3,P
BL0,NO2,04/07/2018 04:00,9.60000,ug m-3,P
BL0,NO2,04/07/2018 05:00,16.30000,ug m-3,P
BL0,NO2,04/07/2018 06:00,31.20000,ug m-3,P
BL0,NO2,04/07/2018 07:00,31.00000,ug m-3,P
BL0,NO2,04/07/2018 08:00,32.90000,ug m-3,P
BL0,NO2,04/07/2018 09:00,42.60000,ug m-3,P
BL0,NO2,04/07/2018 10:00,39.20000,ug m-3,P
BL0,NO2,04/07/2018 11:00,34.80000,ug m-3,P
BL0,NO2,04/07/2018 12:00,35.40000,ug m-3,P
BL0,NO2,04/07/2018 13:00,24.70000,ug m-3,P
BL0,NO2,04/07/2018 14:00,18.40000,ug m-3,P
BL0,NO2,04/07/2018 15:00,26.20000,ug m-3,P
BL0,NO2,04/07/2018 16:00,23.30000,ug m-3,P
BL0,NO2,04/07/2018 17:00,34.40000,ug m-3,P
BL0,NO2,04/07/2018 18:00,47.20000,ug m-3,P
BL0,NO2,04/07/2018 19:00,57.60000,ug m-3,P
BL0,NO2,04/07/2018 20:00,38.10000,ug m-3,P
BL0,NO2,04/07/2018 21:00,45.50000,ug m-3,P
BL0,NO2,04/07/2018 22:00,58.30000,ug m-3,P
BL0,NO2,04/07/2018 23:00,54.30000,ug m-3,P
BL0,NO2,05/07/2018 00:00,49.50000,ug m-3,P
BL0,NO2,05/07/2018 01:00,18.60000,ug m-3,P
BL0,NO2,05/07/2018 02:00,18.60000,ug m-3,P
BL0,NO2,05/07/2018 03:00,20.10000,ug m-3,P
BL0,NO2,05/07/2018 04:00,25.40000,ug m-3,P
BL0,NO2,05/07/2018 05:00,29.10000,ug m-3,P
BL0,NO2,05/07/2018 06:00,41.30000,ug m-3,P
BL0,NO2,05/07/2018 07:00,54.70000,ug m-3,P
BL0,NO2,05/07/2018 08:00,58.50000,ug m-3,P
BL0,NO2,05/07/2018 09:00,54.90000,ug m-3,P
BL0,NO2,05/07/2018 10:00,64.50000,ug m-3,P
BL0,NO2,05/07/2018 11:00,48.20000,ug m-3,P
BL0,NO2,05/07/2018 12:00,28.30000,ug m-3,P
BL0,NO2,05/07/2018 13:00,33.90000,ug m-3,P
BL0,NO2,05/07/2018 14:00,38.40000,ug m-3,P
BL0,NO2,05/07/2018 15:00,46.90000,ug m-3,P
BL0,NO2,05/07/2018 16:00,52.80000,ug m-3,P
BL0,NO2,05/07/2018 17:00,43.00000,ug m-3,P
BL0,NO2,05/07/2018 18:00,47.40000,ug m-3,P
BL0,NO2,05/07/2018 19:00,43.80000,ug m-3,P
BL0,NO2,05/07/2018 20:00,44.40000,ug m-3,P
BL0,NO2,05/07/2018 21:00,46.30000,ug m-3,P
BL0,NO2,05/07/2018 22:00,63.90000,ug m-3,P
BL0,NO2,05/07/2018 23:00,58.50000,ug m-3,P
BL0,NO2,06/07/2018 00:00,51.80000,ug m-3,P
BL0,NO2,06/07/2018 01:00,79.20000,ug m-3,P
BL0,NO2,06/07/2018 02:00,52.80000,ug m-3,P
BL0,NO2,06/07/2018 03:00,30.40000,ug m-3,P
BL0,NO2,06/07/2018 04:00,21.00000,ug m-3,P
BL0,NO2,06/07/2018 05:00,33.90000,ug m-3,P
BL0,NO2,06/07/2018 06:00,46.30000,ug m-3,P
BL0,NO2,06/07/2018 07:00,54.50000,ug m-3,P
BL0,NO2,06/07/2018 08:00,56.40000,ug m-3,P
BL0,NO2,06/07/2018 09:00,53.50000,ug m-3,P
BL0,NO2,06/07/2018 10:00,31.90000,ug m-3,P
BL0,NO2,06/07/2018 11:00,28.10000,ug m-3,P
BL0,NO2,06/07/2018 12:00,36.30000,ug m-3,P
BL0,NO2,06/07/2018 13:00,36.30000,ug m-3,P
BL0,NO2,06/07/2018 14:00,27.00000,ug m-3,P
BL0,NO2,06/07/2018 15:00,34.00000,ug m-3,P
BL0,NO2,06/07/2018 16:00,28.10000,ug m-3,P
BL0,NO2,06/07/2018 17:00,27.20000,ug m-3,P
BL0,NO2,06/07/2018 18:00,26.00000,ug m-3,P
BL0,NO2,06/07/2018 19:00,33.30000,ug m-3,P
BL0,NO2,06/07/2018 20:00,29.30000,ug m-3,P
BL0,NO2,06/07/2018 21:00,69.20000,ug m-3,P
BL0,NO2,06/07/2018 22:00,54.50000,ug m-3,P
BL0,NO2,06/07/2018 23:00,50.50000,ug m-3,P
BL0,NO2,07/07/2018 00:00,39.00000,ug m-3,P
BL0,NO2,07/07/2018 01:00,32.70000,ug m-3,P
BL0,NO2,07/07/2018 02:00,35.40000,ug m-3,P
BL0,NO2,07/07/2018 03:00,32.30000,ug m-3,P
BL0,NO2,07/07/2018 04:00,27.00000,ug m-3,P
BL0,NO2,07/07/2018 05:00,38.60000,ug m-3,P
BL0,NO2,07/07/2018 06:00,48.80000,ug m-3,P
BL0,NO2,07/07/2018 07:00,59.30000,ug m-3,P
BL0,NO2,07/07/2018 08:00,57.80000,ug m-3,P
BL0,NO2,07/07/2018 09:00,51.30000,ug m-3,P
BL0,NO2,07/07/2018 10:00,17.80000,ug m-3,P
BL0,NO2,07/07/2018 11:00,24.90000,ug m-3,P
BL0,NO2,07/07/2018 12:00,13.80000,ug m-3,P
BL0,NO2,07/07/2018 13:00,27.50000,ug m-3,P
BL0,NO2,07/07/2018 14:00,29.50000,ug m-3,P
BL0,NO2,07/07/2018 15:00,25.10000,ug m-3,P
BL0,NO2,07/07/2018 16:00,30.40000,ug m-3,P
BL0,NO2,07/07/2018 17:00,41.90000,ug m-3,P
BL0,NO2,07/07/2018 18:00,49.70000,ug m-3,P
BL0,NO2,07/07/2018 19:00,39.80000,ug m-3,P
BL0,NO2,07/07/2018 20:00,47.80000,ug m-3,P
BL0,NO2,07/07/2018 21:00,44.40000,ug m-3,P
BL0,NO2,07/07/2018 22:00,33.50000,ug m-3,P
BL0,NO2,07/07/2018 23:00,40.00000,ug m-3,P
BL0,NO2,08/07/2018 00:00,27.30000,ug m-3,P
BL0,NO2,08/07/2018 01:00,28.10000,ug m-3,P
BL0,NO2,08/07/2018 02:00,24.50000,ug m-3,P
BL0,NO2,08/07/2018 03:00,38.80000,ug m-3,P
BL0,NO2,08/07/2018 04:00,32.30000,ug m-3,P
BL0,NO2,08/07/2018 05:00,30.80000,ug m-3,P
BL0,NO2,08/07/2018 06:00,24.90000,ug m-3,P
BL0,NO2,08/07/2018 07:00,21.00000,ug m-3,P
BL0,NO2,08/07/2018 08:00,29.30000,ug m-3,P
BL0,NO2,08/07/2018 09:00,26.40000,ug m-3,P
BL0,NO2,08/07/2018 10:00,16.30000,ug m-3,P
BL0,NO2,08/07/2018 11:00,14.90000,ug m-3,P
BL0,NO2,08/07/2018 12:00,26.20000,ug m-3,P
BL0,NO2,08/07/2018 13:00,13.40000,ug m-3,P
BL0,NO2,08/07/2018 14:00,32.30000,ug m-3,P
BL0,NO2,08/07/2018 15:00,37.90000,ug m-3,P
BL0,NO2,08/07/2018 16:00,25.80000,ug m-3,P
BL0,NO2,08/07/2018 17:00,33.10000,ug m-3,P
BL0,NO2,08/07/2018 18:00,32.70000,ug m-3,P
BL0,NO2,08/07/2018 19:00,29.80000,ug m-3,P
BL0,NO2,08/07/2018 20:00,30.20000,ug m-3,P
BL0,NO2,08/07/2018 21:00,38.80000,ug m-3,P
BL0,NO2,08/07/2018 22:00,44.60000,ug m-3,P
BL0,NO2,08/07/2018 23:00,35.00000,ug m-3,P
BL0,NO2,09/07/2018 00:00,43.60000,ug m-3,P
BL0,NO2,09/07/2018 01:00,26.00000,ug m-3,P
BL0,NO2,09/07/2018 02:00,41.90000,ug m-3,P
BL0,NO2,09/07/2018 03:00,60.60000,ug m-3,P
BL0,NO2,09/07/2018 04:00,54.10000,ug m-3,P
BL0,NO2,09/07/2018 05:00,57.80000,ug m-3,P
BL0,NO2,09/07/2018 06:00,61.80000,ug m-3,P
BL0,NO2,09/07/2018 07:00,62.00000,ug m-3,P
BL0,NO2,09/07/2018 08:00,53.00000,ug m-3,P
BL0,NO2,09/07/2018 09:00,45.30000,ug m-3,P
BL0,NO2,09/07/2018 10:00,31.40000,ug m-3,P
BL0,NO2,09/07/2018 11:00,32.70000,ug m-3,P
BL0,NO2,09/07/2018 12:00,34.00000,ug m-3,P
BL0,NO2,09/07/2018 13:00,42.80000,ug m-3,P
BL0,NO2,09/07/2018 14:00,36.30000,ug m-3,P
BL0,NO2,09/07/2018 15:00,44.00000,ug m-3,P
BL0,NO2,09/07/2018 16:00,38.60000,ug m-3,P
BL0,NO2,09/07/2018 17:00,36.10000,ug m-3,P
BL0,NO2,09/07/2018 18:00,24.90000,ug m-3,P
BL0,NO2,09/07/2018 19:00,25.40000,ug m-3,P
BL0,NO2,09/07/2018 20:00,27.20000,ug m-3,P
BL0,NO2,09/07/2018 21:00,25.40000,ug m-3,P
BL0,NO2,09/07/2018 22:00,23.00000,ug m-3,P
BL0,NO2,09/07/2018 23:00,16.60000,ug m-3,P
BL0,NO2,10/07/2018 00:00,9.20000,ug m-3,P
BL0,NO2,10/07/2018 01:00,6.10000,ug m-3,P
BL0,NO2,10/07/2018 02:00,6.10000,ug m-3,P
BL0,NO2,10/07/2018 03:00,7.50000,ug m-3,P
BL0,NO2,10/07/2018 04:00,14.20000,ug m-3,P
BL0,NO2,10/07/2018 05:00,18.00000,ug m-3,P
BL0,NO2,10/07/2018 06:00,27.20000,ug m-3,P
BL0,NO2,10/07/2018 07:00,28.90000,ug m-3,P
BL0,NO2,10/07/2018 08:00,34.80000,ug m-3,P
BL0,NO2,10/07/2018 09:00,33.30000,ug m-3,P
BL0,NO2,10/07/2018 10:00,37.10000,ug m-3,P
BL0,NO2,10/07/2018 11:00,29.50000,ug m-3,P
BL0,NO2,10/07/2018 12:00,28.70000,ug m-3,P
BL0,NO2,10/07/2018 13:00,28.10000,ug m-3,P
BL0,NO2,10/07/2018 14:00,32.10000,ug m-3,P
BL0,NO2,10/07/2018 15:00,23.70000,ug m-3,P
BL0,NO2,10/07/2018 16:00,31.20000,ug m-3,P
BL0,NO2,10/07/2018 17:00,26.40000,ug m-3,P
BL0,NO2,10/07/2018 18:00,31.00000,ug m-3,P
BL0,NO2,10/07/2018 19:00,25.40000,ug m-3,P
BL0,NO2,10/07/2018 20:00,26.00000,ug m-3,P
BL0,NO2,10/07/2018 21:00,23.30000,ug m-3,P
BL0,NO2,10/07/2018 22:00,26.60000,ug m-3,P
BL0,NO2,10/07/2018 23:00,20.70000,ug m-3,P
BL0,NO2,11/07/2018 00:00,13.60000,ug m-3,P
BL0,NO2,11/07/2018 01:00,9.40000,ug m-3,P
BL0,NO2,11/07/2018 02:00,7.30000,ug m-3,P
BL0,NO2,11/07/2018 03:00,7.30000,ug m-3,P
BL0,NO2,11/07/2018 04:00,14.20000,ug m-3,P
BL0,NO2,11/07/2018 05:00,22.00000,ug m-3,P
BL0,NO2,11/07/2018 06:00,28.30000,ug m-3,P
BL0,NO2,11/07/2018 07:00,35.00000,ug m-3,P
BL0,NO2,11/07/2018 08:00,38.40000,ug m-3,P
BL0,NO2,11/07/2018 09:00,36.10000,ug m-3,P
BL0,NO2,11/07/2018 10:00,32.10000,ug m-3,P
BL0,NO2,11/07/2018 11:00,36.10000,ug m-3,P
BL0,NO2,11/07/2018 12:00,32.30000,ug m-3,P
BL0,NO2,11/07/2018 13:00,28.30000,ug m-3,P
BL0,NO2,11/07/2018 14:00,26.40000,ug m-3,P
BL0,NO2,11/07/2018 15:00,31.60000,ug m-3,P
BL0,NO2,11/07/2018 16:00,29.10000,ug m-3,P
BL0,NO2,11/07/2018 17:00,25.60000,ug m-3,P
BL0,NO2,11/07/2018 18:00,27.30000,ug m-3,P
BL0,NO2,11/07/2018 19:00,32.50000,ug m-3,P
BL0,NO2,11/07/2018 20:00,34.00000,ug m-3,P
BL0,NO2,11/07/2018 21:00,31.90000,ug m-3,P
BL0,NO2,11/07/2018 22:00,23.70000,ug m-3,P
BL0,NO2,11/07/2018 23:00,24.50000,ug m-3,P
BL0,NO2,12/07/2018 00:00,32.10000,ug m-3,P
BL0,NO2,12/07/2018 01:00,30.80000,ug m-3,P
BL0,NO2,12/07/2018 02:00,24.70000,ug m-3,P
BL0,NO2,12/07/2018 03:00,26.60000,ug m-3,P
BL0,NO2,12/07/2018 04:00,22.20000,ug m-3,P
BL0,NO2,12/07/2018 05:00,25.80000,ug m-3,P
BL0,NO2,12/07/2018 06:00,35.40000,ug m-3,P
BL0,NO2,12/07/2018 07:00,35.60000,ug m-3,P
BL0,NO2,12/07/2018 08:00,31.90000,ug m-3,P
BL0,NO2,12/07/2018 09:00,32.30000,ug m-3,P
BL0,NO2,12/07/2018 10:00,25.80000,ug m-3,P
BL0,NO2,12/07/2018 11:00,24.30000,ug m-3,P
BL0,NO2,12/07/2018 12:00,30.80000,ug m-3,P
BL0,NO2,12/07/2018 13:00,25.20000,ug m-3,P
BL0,NO2,12/07/2018 14:00,23.50000,ug m-3,P
BL0,NO2,12/07/2018 15:00,32.50000,ug m-3,P
BL0,NO2,12/07/2018 16:00,25.20000,ug m-3,P
BL0,NO2,12/07/2018 17:00,35.00000,ug m-3,P
BL0,NO2,12/07/2018 18:00,32.30000,ug m-3,P
BL0,NO2,12/07/2018 19:00,39.00000,ug m-3,P
BL0,NO2,12/07/2018 20:00,67.70000,ug m-3,P
BL0,NO2,12/07/2018 21:00,59.10000,ug m-3,P
BL0,NO2,12/07/2018 22:00,49.20000,ug m-3,P
BL0,NO2,12/07/2018 23:00,46.10000,ug m-3,P
BL0,NO2,13/07/2018 00:00,39.00000,ug m-3,P
BL0,NO2,13/07/2018 01:00,40.70000,ug m-3,P
BL0,NO2,13/07/2018 02:00,32.50000,ug m-3,P
BL0,NO2,13/07/2018 03:00,21.40000,ug m-3,P
BL0,NO2,13/07/2018 04:00,19.10000,ug m-3,P
BL0,NO2,13/07/2018 05:00,30.60000,ug m-3,P
BL0,NO2,13/07/2018 06:00,30.60000,ug m-3,P
BL0,NO2,13/07/2018 07:00,32.30000,ug m-3,P
BL0,NO2,13/07/2018 08:00,33.90000,ug m-3,P
BL0,NO2,13/07/2018 09:00,30.80000,ug m-3,P
BL0,NO2,13/07/2018 10:00,28.50000,ug m-3,P
BL0,NO2,13/07/2018 11:00,29.50000,ug m-3,P
BL0,NO2,13/07/2018 12:00,31.70000,ug m-3,P
BL0,NO2,13/07/2018 13:00,20.30000,ug m-3,P
BL0,NO2,13/07/2018 14:00,25.60000,ug m-3,P
BL0,NO2,13/07/2018 15:00,44.60000,ug m-3,P
BL0,NO2,13/07/2018 16:00,38.40000,ug m-3,P
BL0,NO2,13/07/2018 17:00,53.40000,ug m-3,P
BL0,NO2,13/07/2018 18:00,46.70000,ug m-3,P
BL0,NO2,13/07/2018 19:00,60.10000,ug m-3,P
BL0,NO2,13/07/2018 20:00,58.90000,ug m-3,P
BL0,NO2,13/07/2018 21:00,52.80000,ug m-3,P
BL0,NO2,13/07/2018 22:00,47.60000,ug m-3,P
BL0,NO2,13/07/2018 23:00,33.50000,ug m-3,P
BL0,NO2,14/07/2018 00:00,26.60000,ug m-3,P
BL0,NO2,14/07/2018 01:00,25.60000,ug m-3,P
BL0,NO2,14/07/2018 02:00,20.30000,ug m-3,P
BL0,NO2,14/07/2018 03:00,19.50000,ug m-3,P
BL0,NO2,14/07/2018 04:00,23.10000,ug m-3,P
BL0,NO2,14/07/2018 05:00,25.80000,ug m-3,P
BL0,NO2,14/07/2018 06:00,29.50000,ug m-3,P
BL0,NO2,14/07/2018 07:00,26.20000,ug m-3,P
BL0,NO2,14/07/2018 08:00,28.70000,ug m-3,P
BL0,NO2,14/07/2018 09:00,33.90000,ug m-3,P
BL0,NO2,14/07/2018 10:00,21.40000,ug m-3,P
BL0,NO2,14/07/2018 11:00,19.90000,ug m-3,P
BL0,NO2,14/07/2018 12:00,20.50000,ug m-3,P
BL0,NO2,14/07/2018 13:00,13.20000,ug m-3,P
BL0,NO2,14/07/2018 14:00,18.20000,ug m-3,P
BL0,NO2,14/07/2018 15:00,13.40000,ug m-3,P
BL0,NO2,14/07/2018 16:00,25.40000,ug m-3,P
BL0,NO2,14/07/2018 17:00,30.60000,ug m-3,P
BL0,NO2,14/07/2018 18:00,40.50000,ug m-3,P
BL0,NO2,14/07/2018 19:00,23.00000,ug m-3,P
BL0,NO2,14/07/2018 20:00,18.60000,ug m-3,P
BL0,NO2,14/07/2018 21:00,20.50000,ug m-3,P
BL0,NO2,14/07/2018 22:00,27.00000,ug m-3,P
BL0,NO2,14/07/2018 23:00,38.10000,ug m-3,P
BL0,NO2,15/07/2018 00:00,37.30000,ug m-3,P
BL0,NO2,15/07/2018 01:00,37.90000,ug m-3,P
BL0,NO2,15/07/2018 02:00,31.00000,ug m-3,P
BL0,NO2,15/07/2018 03:00,25.80000,ug m-3,P
BL0,NO2,15/07/2018 04:00,24.50000,ug m-3,P
BL0,NO2,15/07/2018 05:00,30.80000,ug m-3,P
BL0,NO2,15/07/2018 06:00,37.30000,ug m-3,P
BL0,NO2,15/07/2018 07:00,42.50000,ug m-3,P
BL0,NO2,15/07/2018 08:00,25.60000,ug m-3,P
BL0,NO2,15/07/2018 09:00,19.10000,ug m-3,P
BL0,NO2,15/07/2018 10:00,13.00000,ug m-3,P
BL0,NO2,15/07/2018 11:00,20.10000,ug m-3,P
BL0,NO2,15/07/2018 12:00,16.30000,ug m-3,P
